step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2131,3363936,68192,0.016812967285518902,0.9375,0.9375,,,,,
2132,3365504,68224,0.015129228837666278,0.96875,0.96875,,,,,
2133,3366816,68256,0.01597319358857533,0.9375,0.9375,,,,,
2134,3368128,68288,0.017589439279353702,0.90625,0.90625,,,,,
2135,3369696,68320,0.01887748493919467,0.9375,0.9375,,,,,
2136,3371264,68352,0.018533905358681643,0.90625,0.90625,,,,,
2137,3373088,68384,0.014655720918088836,0.96875,0.96875,0.020644441829861727,0.84375,0.84375,,
2138,3374912,68416,0.018127568912302692,0.90625,0.90625,,,,,
2139,3376224,68448,0.01989214028064446,0.96875,0.96875,,,,,
2140,3377792,68480,0.01809407697764633,0.875,0.875,,,,,
2141,3379360,68512,0.018611047689391955,0.84375,0.84375,,,,,
2142,3380928,68544,0.01778840759040703,0.84375,0.84375,,,,,
2143,3382496,68576,0.02411617502068424,0.8125,0.8125,,,,,
2144,3384064,68608,0.0233604348704511,0.84375,0.84375,,,,,
2145,3385632,68640,0.021953361502243737,0.9375,0.9375,0.029150768224110467,0.6875,0.6875,,
2146,3387200,68672,0.020444130634495527,0.8125,0.8125,,,,,
2147,3388768,68704,0.01924923334728355,0.84375,0.84375,,,,,
2148,3390080,68736,0.02329410180317255,0.8125,0.8125,,,,,
2149,3391648,68768,0.017705828283337794,0.90625,0.90625,,,,,
2150,3393216,68800,0.01590037322624212,0.96875,0.96875,,,,,
2151,3394528,68832,0.017856379805290444,0.90625,0.90625,,,,,
2152,3395840,68864,0.022018801149222174,0.78125,0.78125,,,,,
2153,3397408,68896,0.01854769719594772,0.875,0.875,0.02815469806786807,0.71875,0.71875,,
2154,3399232,68928,0.013476479042527254,0.90625,0.90625,,,,,
2155,3400800,68960,0.018109772451817458,0.9375,0.9375,,,,,
2156,3402624,68992,0.015196277129087558,0.90625,0.90625,,,,,
2157,3404448,69024,0.013268778248961999,0.90625,0.90625,,,,,
2158,3406016,69056,0.01834069906090365,0.875,0.875,,,,,
2159,3407840,69088,0.015477948035686268,0.875,0.875,,,,,
2160,3409408,69120,0.020807636961297067,0.8125,0.8125,,,,,
2161,3410976,69152,0.016455866323273467,0.90625,0.90625,0.01899732766248048,0.9375,0.9375,,
2162,3412544,69184,0.016163937232361845,0.90625,0.90625,,,,,
2163,3414112,69216,0.017403519362346128,0.9375,0.9375,,,,,
2164,3415680,69248,0.02296859480928341,0.84375,0.84375,,,,,
2165,3417248,69280,0.01672843104170445,0.9375,0.9375,,,,,
2166,3418816,69312,0.017564974798302282,0.90625,0.90625,,,,,
2167,3420384,69344,0.01580704802222478,0.9375,0.9375,,,,,
2168,3421952,69376,0.014742544867088843,1.0,1.0,,,,,
2169,3423520,69408,0.019731471316546432,0.875,0.875,0.020255016537508042,0.75,0.75,,
2170,3425088,69440,0.018939847544530323,0.875,0.875,,,,,
2171,3426912,69472,0.014607341902314263,0.9375,0.9375,,,,,
2172,3428480,69504,0.020508320480349684,0.8125,0.8125,,,,,
2173,3430048,69536,0.01600546731328607,0.9375,0.9375,,,,,
2174,3431360,69568,0.02280758068345836,0.90625,0.90625,,,,,
2175,3432928,69600,0.01807151139695334,0.8125,0.8125,,,,,
2176,3434496,69632,0.017697664186078002,0.9375,0.9375,,,,,
2177,3436064,69664,0.015117625803062978,1.0,1.0,0.01498104814405392,0.84375,0.84375,,
2178,3437376,69696,0.023496684664061743,0.875,0.875,,,,,
2179,3438944,69728,0.01613757303390254,0.9375,0.9375,,,,,
2180,3440512,69760,0.019604774279950287,0.96875,0.96875,,,,,
2181,3442080,69792,0.017881379562140465,0.8125,0.8125,,,,,
2182,3443648,69824,0.018540917544868096,0.90625,0.90625,,,,,
2183,3445472,69856,0.0180182210775332,0.84375,0.84375,,,,,
2184,3447040,69888,0.01989916965609584,0.78125,0.78125,,,,,
2185,3448352,69920,0.026126759778976882,0.875,0.875,0.014644862743539874,0.84375,0.84375,,
2186,3449920,69952,0.016145394254708612,0.96875,0.96875,,,,,
2187,3451744,69984,0.01242001720301584,0.96875,0.96875,,,,,
2188,3454080,70016,0.012100543878946666,0.8125,0.8125,,,,,
2189,3455904,70048,0.016307230525093145,0.875,0.875,,,,,
2190,3457472,70080,0.01901590445559437,0.8125,0.8125,,,,,
2191,3459040,70112,0.018255516273181463,0.9375,0.9375,,,,,
2192,3460352,70144,0.018138039212764055,0.9375,0.9375,,,,,
2193,3461920,70176,0.01522799361503926,0.9375,0.9375,0.0212909236216165,0.78125,0.78125,,
2194,3463232,70208,0.017188496985253342,0.9375,0.9375,,,,,
2195,3464800,70240,0.018218124781124816,0.9375,0.9375,,,,,
2196,3466624,70272,0.012788525816234365,0.9375,0.9375,,,,,
2197,3468448,70304,0.017939099821328706,0.90625,0.90625,,,,,
2198,3469760,70336,0.026329434314419486,0.875,0.875,,,,,
2199,3471328,70368,0.01488750197410295,0.90625,0.90625,,,,,
2200,3472896,70400,0.015973114090296114,0.96875,0.96875,,,,,
2201,3474464,70432,0.018281839975087356,0.8125,0.8125,0.024390437474207063,0.90625,0.90625,,
2202,3475776,70464,0.017749763336903784,0.96875,0.96875,,,,,
2203,3477344,70496,0.015263449612572776,0.9375,0.9375,,,,,
2204,3478656,70528,0.026160805070570413,0.8125,0.8125,,,,,
2205,3480224,70560,0.0151724903167659,0.90625,0.90625,,,,,
2206,3481536,70592,0.016601560578205058,0.96875,0.96875,,,,,
2207,3483360,70624,0.022818373884567485,0.8125,0.8125,,,,,
2208,3484928,70656,0.016671149174194277,0.875,0.875,,,,,
2209,3486496,70688,0.016841745768781915,0.9375,0.9375,0.024018769745577,0.84375,0.84375,,
2210,3488064,70720,0.01791120101812546,0.9375,0.9375,,,,,
2211,3489632,70752,0.017021006250078328,0.9375,0.9375,,,,,
2212,3490944,70784,0.017982121896692835,0.9375,0.9375,,,,,
2213,3492768,70816,0.01608910088519016,0.875,0.875,,,,,
2214,3494336,70848,0.019489843024776323,0.875,0.875,,,,,
2215,3495904,70880,0.015190942408524718,0.96875,0.96875,,,,,
2216,3497472,70912,0.01702888728902507,0.875,0.875,,,,,
2217,3499040,70944,0.023455383957732362,0.8125,0.8125,0.0248492082560159,0.78125,0.78125,,
2218,3500864,70976,0.01660956881136207,0.84375,0.84375,,,,,
2219,3502432,71008,0.016209847284750323,0.90625,0.90625,,,,,
2220,3504000,71040,0.018697263579848102,0.84375,0.84375,,,,,
2221,3505568,71072,0.02109188934449853,0.8125,0.8125,,,,,
2222,3507136,71104,0.01809712435986628,0.84375,0.84375,,,,,
2223,3508448,71136,0.030189694297950143,0.78125,0.78125,,,,,
2224,3509760,71168,0.02340421611341576,0.96875,0.96875,,,,,
2225,3511328,71200,0.016015051494195836,0.9375,0.9375,0.01791015797675134,0.875,0.875,,
2226,3512896,71232,0.017965434132452347,0.90625,0.90625,,,,,
2227,3514464,71264,0.021360503961690955,0.875,0.875,,,,,
2228,3516032,71296,0.019508050821066564,0.875,0.875,,,,,
2229,3517600,71328,0.02036111883736584,0.75,0.75,,,,,
2230,3519424,71360,0.01945051147251523,0.78125,0.78125,,,,,
2231,3521248,71392,0.013572473938109262,1.0,1.0,,,,,
2232,3523072,71424,0.019354244703077356,0.8125,0.8125,,,,,
2233,3524640,71456,0.020935207749893936,0.875,0.875,0.024482073985931246,0.84375,0.84375,,
2234,3526208,71488,0.014646074542512821,0.90625,0.90625,,,,,
2235,3527776,71520,0.021019345938182443,0.875,0.875,,,,,
2236,3529344,71552,0.015543952936829907,0.96875,0.96875,,,,,
2237,3530912,71584,0.019930997641132098,0.8125,0.8125,,,,,
2238,3532480,71616,0.018792434433221,0.875,0.875,,,,,
2239,3534048,71648,0.013899108825922974,0.9375,0.9375,,,,,
2240,3535872,71680,0.013741858530873329,0.96875,0.96875,,,,,
2241,3537184,71712,0.02087432765195023,0.875,0.875,0.028163444221690773,0.84375,0.84375,,
2242,3538752,71744,0.017466050858684,0.875,0.875,,,,,
2243,3540320,71776,0.01856757964039104,0.8125,0.8125,,,,,
2244,3541888,71808,0.019367665389373834,0.8125,0.8125,,,,,
2245,3543200,71840,0.01708340656937072,0.96875,0.96875,,,,,
2246,3544768,71872,0.016872301509286765,0.90625,0.90625,,,,,
2247,3546592,71904,0.016406069076448284,0.9375,0.9375,,,,,
2248,3548160,71936,0.014398214338921633,0.90625,0.90625,,,,,
2249,3549728,71968,0.014755923475521312,0.9375,0.9375,0.024237585656074992,0.75,0.75,,
2250,3551296,72000,0.023850176330223214,0.875,0.875,,,,,
2251,3552864,72032,0.013787051038750985,0.9375,0.9375,,,,,
2252,3554432,72064,0.01757412394606783,0.9375,0.9375,,,,,
2253,3556000,72096,0.021921161894461968,0.75,0.75,,,,,
2254,3557568,72128,0.017251615682467407,0.875,0.875,,,,,
2255,3559392,72160,0.014858858577517255,0.90625,0.90625,,,,,
2256,3561216,72192,0.014418025989520458,0.9375,0.9375,,,,,
2257,3562784,72224,0.01627321447383886,0.875,0.875,0.02170558901895599,0.90625,0.90625,,
2258,3564352,72256,0.019071937178275142,0.9375,0.9375,,,,,
2259,3565920,72288,0.01870500938462102,0.875,0.875,,,,,
2260,3567488,72320,0.018894617674734913,0.8125,0.8125,,,,,
2261,3569568,72352,0.014319553503629335,0.84375,0.84375,,,,,
2262,3571136,72384,0.01276299626092095,0.96875,0.96875,,,,,
2263,3572960,72416,0.019450562834181735,0.84375,0.84375,,,,,
2264,3574528,72448,0.01752615999414042,0.875,0.875,,,,,
2265,3576096,72480,0.01700030651987511,0.8125,0.8125,0.021897084238950728,0.6875,0.6875,,
2266,3577408,72512,0.020105126940642936,1.0,1.0,,,,,
2267,3578976,72544,0.017475573618646458,0.90625,0.90625,,,,,
2268,3580544,72576,0.022809183260765784,0.8125,0.8125,,,,,
2269,3581856,72608,0.020285284719837256,0.90625,0.90625,,,,,
2270,3583424,72640,0.019402968116220155,0.875,0.875,,,,,
2271,3584992,72672,0.01600510502143806,0.90625,0.90625,,,,,
2272,3586560,72704,0.018456805298181223,0.90625,0.90625,,,,,
2273,3587872,72736,0.017744511830860253,0.875,0.875,0.01370567146966687,0.90625,0.90625,,
2274,3589184,72768,0.020687723276921054,0.90625,0.90625,,,,,
2275,3590752,72800,0.023022058127556477,0.8125,0.8125,,,,,
2276,3592320,72832,0.023354692354921807,0.875,0.875,,,,,
2277,3593632,72864,0.01851048332184792,0.96875,0.96875,,,,,
2278,3595200,72896,0.018726211608417195,0.90625,0.90625,,,,,
2279,3596768,72928,0.022736374459069838,0.84375,0.84375,,,,,
2280,3598336,72960,0.016082655566461525,0.90625,0.90625,,,,,
2281,3599904,72992,0.019695595074978353,0.875,0.875,0.019788703441803633,0.84375,0.84375,,
2282,3601728,73024,0.016591984034658,0.9375,0.9375,,,,,
2283,3603296,73056,0.01675420281539027,0.90625,0.90625,,,,,
2284,3604864,73088,0.017132142129998293,0.875,0.875,,,,,
2285,3606432,73120,0.018392957107608375,0.84375,0.84375,,,,,
2286,3608000,73152,0.019632882336264715,0.84375,0.84375,,,,,
2287,3609568,73184,0.018633913431773397,0.875,0.875,,,,,
2288,3611136,73216,0.01546490445835677,0.9375,0.9375,,,,,
2289,3612448,73248,0.017735859583993964,0.9375,0.9375,0.028811489697535525,0.6875,0.6875,,
2290,3613760,73280,0.02338837624949415,0.90625,0.90625,,,,,
2291,3615328,73312,0.015659938376977812,0.9375,0.9375,,,,,
2292,3616896,73344,0.016942807161539546,0.875,0.875,,,,,
2293,3618208,73376,0.01960928132192957,0.9375,0.9375,,,,,
2294,3619520,73408,0.022566639039074073,0.8125,0.8125,,,,,
2295,3621088,73440,0.01769022181782874,0.90625,0.90625,,,,,
2296,3622400,73472,0.020466033858282294,0.9375,0.9375,,,,,
2297,3624224,73504,0.01723399379059814,0.9375,0.9375,0.01888889149769935,0.90625,0.90625,,
2298,3626048,73536,0.01735726835217973,0.875,0.875,,,,,
2299,3627616,73568,0.015277985229347786,0.90625,0.90625,,,,,
2300,3629184,73600,0.01887463461194985,0.84375,0.84375,,,,,
2301,3630496,73632,0.027116763386195654,0.71875,0.71875,,,,,
2302,3632064,73664,0.018083031756371517,0.9375,0.9375,,,,,
2303,3633632,73696,0.016054385243909994,0.9375,0.9375,,,,,
2304,3635200,73728,0.01750656689127364,0.84375,0.84375,,,,,
2305,3636768,73760,0.0151447828493459,0.875,0.875,0.021601243336424204,0.84375,0.84375,,
2306,3638336,73792,0.016608686197596905,0.875,0.875,,,,,
2307,3639904,73824,0.01697027885149656,0.875,0.875,,,,,
2308,3641472,73856,0.019371805204800845,0.84375,0.84375,,,,,
2309,3643040,73888,0.019863360037253686,0.90625,0.90625,,,,,
2310,3644608,73920,0.01372538927614929,0.9375,0.9375,,,,,
2311,3646176,73952,0.01571320909635197,0.84375,0.84375,,,,,
2312,3647744,73984,0.014513491479213514,1.0,1.0,,,,,
2313,3649568,74016,0.02007458356112777,0.8125,0.8125,0.02659318605109215,0.90625,0.90625,,
2314,3651136,74048,0.015005654972020681,0.96875,0.96875,,,,,
2315,3652448,74080,0.016007251726814616,0.96875,0.96875,,,,,
2316,3654272,74112,0.016810651916306363,0.84375,0.84375,,,,,
2317,3655840,74144,0.02089272342490206,0.875,0.875,,,,,
2318,3657408,74176,0.019807527835565174,0.875,0.875,,,,,
2319,3658976,74208,0.019635478381182053,0.90625,0.90625,,,,,
2320,3660800,74240,0.014811357705661162,1.0,1.0,,,,,
2321,3662368,74272,0.021853278898858918,0.84375,0.84375,0.02311149295382029,0.84375,0.84375,,
2322,3663936,74304,0.021482444968741982,0.875,0.875,,,,,
2323,3665504,74336,0.021754382831497988,0.875,0.875,,,,,
2324,3667328,74368,0.014388434987399798,0.875,0.875,,,,,
2325,3669152,74400,0.015301512874819286,0.90625,0.90625,,,,,
2326,3670976,74432,0.023101361749135334,0.84375,0.84375,,,,,
2327,3672800,74464,0.012624572507163048,0.96875,0.96875,,,,,
2328,3674368,74496,0.01793325354889631,0.875,0.875,,,,,
2329,3675936,74528,0.015316672753733369,0.90625,0.90625,0.02346348685565803,0.875,0.875,,
2330,3677248,74560,0.02039766743367467,0.9375,0.9375,,,,,
2331,3679072,74592,0.01735965625306726,0.78125,0.78125,,,,,
2332,3680640,74624,0.019075953627757578,0.875,0.875,,,,,
2333,3682720,74656,0.01749988359037123,0.75,0.75,,,,,
2334,3684288,74688,0.016286413204708538,0.90625,0.90625,,,,,
2335,3685600,74720,0.021106428269983935,0.84375,0.84375,,,,,
2336,3687168,74752,0.01783696162192348,0.875,0.875,,,,,
2337,3688736,74784,0.01688951987903341,0.90625,0.90625,0.02153882424608031,0.84375,0.84375,,
2338,3690560,74816,0.014693482447372968,0.9375,0.9375,,,,,
2339,3691872,74848,0.021441686649496403,0.78125,0.78125,,,,,
2340,3693696,74880,0.015005712744942763,0.9375,0.9375,,,,,
2341,3695264,74912,0.019557713495620747,0.875,0.875,,,,,
2342,3696832,74944,0.012790380473080296,0.9375,0.9375,,,,,
2343,3698656,74976,0.015514594044494942,0.875,0.875,,,,,
2344,3700224,75008,0.01876633765913819,0.90625,0.90625,,,,,
2345,3701792,75040,0.020061131005728434,0.90625,0.90625,0.031429888213859926,0.71875,0.71875,,
2346,3703360,75072,0.016630128324789457,0.9375,0.9375,,,,,
2347,3705184,75104,0.013052295359366774,0.90625,0.90625,,,,,
2348,3706752,75136,0.018373663208593613,0.90625,0.90625,,,,,
2349,3708320,75168,0.01968650002775044,0.8125,0.8125,,,,,
2350,3709632,75200,0.0203642540611638,0.84375,0.84375,,,,,
2351,3711200,75232,0.012698679427167533,0.96875,0.96875,,,,,
2352,3712768,75264,0.01635442170911856,0.96875,0.96875,,,,,
2353,3714336,75296,0.017721614146720785,0.90625,0.90625,0.02557876547176701,0.75,0.75,,
2354,3716160,75328,0.01594205937571127,0.84375,0.84375,,,,,
2355,3717728,75360,0.016443769110193972,0.9375,0.9375,,,,,
2356,3719296,75392,0.018747309632599993,0.84375,0.84375,,,,,
2357,3720608,75424,0.019539007157982406,0.8125,0.8125,,,,,
2358,3722176,75456,0.016851391869259862,0.96875,0.96875,,,,,
2359,3723744,75488,0.015446761834272536,0.90625,0.90625,,,,,
2360,3725568,75520,0.02008738112674151,0.8125,0.8125,,,,,
2361,3727136,75552,0.022883053428628786,0.8125,0.8125,0.024048120586591382,0.90625,0.90625,,
2362,3728704,75584,0.016732525854914096,0.96875,0.96875,,,,,
2363,3730016,75616,0.02893827849104752,0.84375,0.84375,,,,,
2364,3731584,75648,0.01676462791197952,0.96875,0.96875,,,,,
2365,3733152,75680,0.01933614897498394,0.84375,0.84375,,,,,
2366,3734720,75712,0.015512579985555025,0.90625,0.90625,,,,,
2367,3736544,75744,0.017265947534339254,0.9375,0.9375,,,,,
2368,3737856,75776,0.02192170797882233,0.875,0.875,,,,,
2369,3739424,75808,0.015671472938783668,0.90625,0.90625,0.025178535402067187,0.875,0.875,,
2370,3740736,75840,0.017497819460158378,0.9375,0.9375,,,,,
2371,3742304,75872,0.02212373697682875,0.8125,0.8125,,,,,
2372,3743616,75904,0.023679358057631262,0.78125,0.78125,,,,,
2373,3745184,75936,0.015016675537553828,0.90625,0.90625,,,,,
2374,3746752,75968,0.014434456555991093,0.96875,0.96875,,,,,
2375,3748320,76000,0.020211938175974702,0.84375,0.84375,,,,,
2376,3750656,76032,0.011637871820267166,0.90625,0.90625,,,,,
2377,3752480,76064,0.012667259739775663,0.96875,0.96875,0.02405535859827726,0.71875,0.71875,,
2378,3754048,76096,0.016191154290066397,1.0,1.0,,,,,
2379,3755360,76128,0.02282068305836597,0.875,0.875,,,,,
2380,3756928,76160,0.017129319825559045,0.9375,0.9375,,,,,
2381,3758496,76192,0.0188273912778966,0.75,0.75,,,,,
2382,3759808,76224,0.020096831716465695,0.875,0.875,,,,,
2383,3761376,76256,0.014180760328723193,0.9375,0.9375,,,,,
2384,3762944,76288,0.014185449239557306,0.90625,0.90625,,,,,
2385,3764512,76320,0.015835018757828407,0.96875,0.96875,0.02672490888316827,0.78125,0.78125,,
2386,3765824,76352,0.019130351735322758,0.90625,0.90625,,,,,
2387,3767392,76384,0.020812472576578138,0.8125,0.8125,,,,,
2388,3768960,76416,0.016615166743868207,0.90625,0.90625,,,,,
2389,3770528,76448,0.017401437446272466,0.84375,0.84375,,,,,
2390,3772096,76480,0.015987077536627033,0.90625,0.90625,,,,,
2391,3773664,76512,0.01625440650153614,0.90625,0.90625,,,,,
2392,3775232,76544,0.017839274918056033,0.875,0.875,,,,,
2393,3776800,76576,0.017415951415784028,0.90625,0.90625,0.02603525561595279,0.65625,0.65625,,
2394,3778368,76608,0.017174934724548358,0.9375,0.9375,,,,,
2395,3780192,76640,0.01490601504492772,0.96875,0.96875,,,,,
2396,3781760,76672,0.018347328900393357,0.875,0.875,,,,,
2397,3783328,76704,0.017364557934632333,0.90625,0.90625,,,,,
2398,3784896,76736,0.01948844704098582,0.9375,0.9375,,,,,
2399,3786464,76768,0.023414750240276287,0.875,0.875,,,,,
2400,3788032,76800,0.023541593598584525,0.71875,0.71875,,,,,
2401,3789600,76832,0.01671167145255221,0.90625,0.90625,0.02221571893157969,0.875,0.875,,
2402,3790912,76864,0.01684375487062984,0.9375,0.9375,,,,,
2403,3792992,76896,0.01831001655656641,0.78125,0.78125,,,,,
2404,3794560,76928,0.013700192276667683,0.9375,0.9375,,,,,
2405,3796128,76960,0.018086622217858478,0.9375,0.9375,,,,,
2406,3797696,76992,0.014930178627833413,0.9375,0.9375,,,,,
2407,3799520,77024,0.01383940888540046,0.9375,0.9375,,,,,
2408,3801088,77056,0.019378268484130753,0.875,0.875,,,,,
2409,3802656,77088,0.022631695725841172,0.84375,0.84375,0.021262876568180145,0.78125,0.78125,,
2410,3803968,77120,0.02408395434111952,0.875,0.875,,,,,
2411,3805536,77152,0.015398518131774655,0.9375,0.9375,,,,,
2412,3807104,77184,0.014967594240089852,0.9375,0.9375,,,,,
2413,3808672,77216,0.018470323285101977,0.875,0.875,,,,,
2414,3810240,77248,0.016937556675659184,0.875,0.875,,,,,
2415,3811808,77280,0.01992654710236609,0.875,0.875,,,,,
2416,3813376,77312,0.01903990595759192,0.9375,0.9375,,,,,
2417,3814944,77344,0.018267735351993927,0.9375,0.9375,0.019779484438746584,0.875,0.875,,
2418,3816512,77376,0.0186454375909445,0.875,0.875,,,,,
2419,3818336,77408,0.015108440275252183,0.90625,0.90625,,,,,
2420,3819904,77440,0.015553594814997282,0.96875,0.96875,,,,,
2421,3821728,77472,0.017425213679837424,0.96875,0.96875,,,,,
2422,3823040,77504,0.025164930226331983,0.875,0.875,,,,,
2423,3824608,77536,0.019142460922845026,0.84375,0.84375,,,,,
2424,3826176,77568,0.019481269177382014,0.90625,0.90625,,,,,
2425,3827744,77600,0.016659529236797876,0.875,0.875,0.02758998544972774,0.75,0.75,,
2426,3829312,77632,0.019389035022005296,0.90625,0.90625,,,,,
2427,3830880,77664,0.017302956508256126,0.84375,0.84375,,,,,
2428,3832192,77696,0.019466217317433025,0.875,0.875,,,,,
2429,3833760,77728,0.02200414479120541,0.90625,0.90625,,,,,
2430,3835328,77760,0.021661399865770963,0.90625,0.90625,,,,,
2431,3836896,77792,0.021325600406939215,0.84375,0.84375,,,,,
2432,3838464,77824,0.018848220040896767,0.84375,0.84375,,,,,
2433,3840032,77856,0.016317439289351653,0.90625,0.90625,0.019246292743351174,0.84375,0.84375,,
2434,3841600,77888,0.018438137203426436,0.875,0.875,,,,,
2435,3843168,77920,0.020749264702269232,0.84375,0.84375,,,,,
2436,3844736,77952,0.019572285744851852,0.875,0.875,,,,,
2437,3846304,77984,0.022411727523071908,0.875,0.875,,,,,
2438,3847616,78016,0.01697952413933791,0.9375,0.9375,,,,,
2439,3848928,78048,0.018420769001430033,0.96875,0.96875,,,,,
2440,3850240,78080,0.019450021956440498,0.9375,0.9375,,,,,
2441,3851808,78112,0.016984825363533223,0.9375,0.9375,0.028593539884067265,0.78125,0.78125,,
2442,3853120,78144,0.026557697288769933,0.84375,0.84375,,,,,
2443,3854688,78176,0.014630535308635062,1.0,1.0,,,,,
2444,3856256,78208,0.01912137294206014,0.90625,0.90625,,,,,
2445,3857824,78240,0.01846973748982293,0.90625,0.90625,,,,,
2446,3859392,78272,0.016871112002898054,0.90625,0.90625,,,,,
2447,3861216,78304,0.02427914133144508,0.84375,0.84375,,,,,
2448,3862784,78336,0.01808984146690405,0.875,0.875,,,,,
2449,3864352,78368,0.019512711133747487,0.9375,0.9375,0.03231120142055439,0.75,0.75,,
2450,3865920,78400,0.020550874515141534,0.71875,0.71875,,,,,
2451,3867488,78432,0.015528965059939873,0.96875,0.96875,,,,,
2452,3868800,78464,0.023978843159718547,0.875,0.875,,,,,
2453,3870112,78496,0.021737072734108177,0.875,0.875,,,,,
